user_id,country,platform_tenure_days,last_30d_sessions,last_90d_spend,ps_plus_member,pre_30d_spend,spend_tier,engagement_tier,stratum,treatment,ps5_purchase_30d,revenue_60d,post_30d_sessions,unsubscribe_flag,optout_flag
10122,US,705,6,79.12,1,35.28,S4_vhigh,E1_low,S4_vhigh_E1_low,0,1,129.21,6,0,0
10123,US,436,10,148.56,0,58.91,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,79.12,17,0,0
10124,US,3051,11,61.65,1,15.07,S3_high,E3_high,S3_high_E3_high,0,0,6.02,9,0,0
10125,US,1800,12,278.44,0,59.4,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,69.62,11,0,0
10126,US,293,11,299.58,1,63.16,S4_vhigh,E3_high,S4_vhigh_E3_high,1,1,200.58,16,0,0
10127,US,1380,9,7.35,0,27.35,S1_low,E2_mid,S1_low_E2_mid,0,0,4.38,13,0,0
10128,JP,117,5,58.67,0,10.9,S3_high,E1_low,S3_high_E1_low,0,0,40.9,6,0,0
10129,US,758,9,94.82,0,27.12,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,104.93,10,0,0
10130,US,507,7,141.61,0,48.43,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,29.81,8,0,0
10131,JP,3388,10,20.98,0,23.18,S1_low,E3_high,S1_low_E3_high,1,0,50.23,10,0,0
10132,US,1422,8,35.28,1,19.97,S2_mid,E2_mid,S2_mid_E2_mid,1,1,183.23,7,0,0
10133,US,657,15,84.27,1,17.72,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,1,229.51,29,0,0
10134,FR,2407,5,76.0,1,23.67,S3_high,E1_low,S3_high_E1_low,0,0,53.39,5,0,0
10135,CA,3630,13,7.82,0,11.78,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,28.39,15,0,0
10136,US,1769,12,33.8,0,14.59,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,0.0,11,0,0
10137,DE,691,10,29.39,0,0.0,S2_mid,E3_high,S2_mid_E3_high,1,1,87.04,13,0,0
10138,UK,1752,15,25.62,0,47.31,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,37.16,11,0,0
10139,US,2288,7,36.82,0,11.56,S2_mid,E1_low,S2_mid_E1_low,0,0,59.16,7,0,0
10140,US,3163,4,53.37,0,25.41,S3_high,E1_low,S3_high_E1_low,1,1,136.16,4,1,1
10141,US,536,11,55.85,1,34.02,S3_high,E3_high,S3_high_E3_high,0,1,106.53,14,0,0
10142,FR,2054,4,46.0,1,11.66,S3_high,E1_low,S3_high_E1_low,1,0,37.89,3,0,0
10143,US,181,11,98.72,0,47.54,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,41.74,12,0,0
10144,US,1867,9,33.22,1,0.0,S2_mid,E2_mid,S2_mid_E2_mid,0,0,43.14,10,1,0
10145,US,83,6,39.51,0,20.43,S2_mid,E1_low,S2_mid_E1_low,0,1,216.54,6,0,0
10146,JP,1548,6,41.51,1,1.1,S2_mid,E1_low,S2_mid_E1_low,1,1,174.06,11,0,0
10147,US,1822,12,76.17,0,8.84,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,37.78,9,0,0
10148,US,3571,12,13.66,1,0.0,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,11.75,5,0,0
10149,US,727,8,38.34,0,2.58,S2_mid,E2_mid,S2_mid_E2_mid,0,0,16.46,10,0,0
10150,UK,908,12,6.72,1,0.0,S1_low,E4_vhigh,S1_low_E4_vhigh,1,1,90.22,20,0,0
10151,US,2127,14,28.85,0,8.13,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,25.56,9,0,0
10152,JP,593,8,30.44,0,11.33,S2_mid,E2_mid,S2_mid_E2_mid,0,0,30.15,11,0,0
10153,US,241,6,44.29,1,2.25,S2_mid,E1_low,S2_mid_E1_low,1,0,63.06,13,0,0
10154,US,1812,8,28.65,1,26.63,S2_mid,E2_mid,S2_mid_E2_mid,0,1,149.97,16,0,0
10155,US,896,13,22.52,1,5.05,S1_low,E4_vhigh,S1_low_E4_vhigh,0,1,156.24,14,0,0
10156,US,2483,12,4.16,1,4.69,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,23.98,7,0,0
10157,US,366,9,53.24,0,0.0,S3_high,E2_mid,S3_high_E2_mid,0,1,187.26,11,0,0
10158,DE,108,4,39.27,1,14.35,S2_mid,E1_low,S2_mid_E1_low,0,0,24.98,6,0,0
10159,US,833,8,77.63,1,20.98,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,17.43,4,0,0
10160,DE,3132,9,39.44,1,19.8,S2_mid,E2_mid,S2_mid_E2_mid,1,0,49.69,11,0,0
10161,US,2030,8,109.6,1,34.16,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,53.08,6,0,0
10162,CA,1054,5,142.16,0,35.94,S4_vhigh,E1_low,S4_vhigh_E1_low,0,1,100.56,2,0,0
10163,US,2189,4,28.51,1,14.01,S2_mid,E1_low,S2_mid_E1_low,1,0,45.36,9,0,0
10164,US,2366,8,146.95,0,24.75,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,62.19,13,0,0
10165,US,1630,11,34.09,1,10.85,S2_mid,E3_high,S2_mid_E3_high,0,0,50.36,10,0,0
10166,JP,657,12,42.71,0,12.55,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,53.44,13,0,0
10167,JP,1366,3,34.31,1,14.0,S2_mid,E1_low,S2_mid_E1_low,0,0,19.06,5,0,0
10168,FR,3186,6,1.67,1,5.51,S1_low,E1_low,S1_low_E1_low,0,0,38.24,5,0,0
10169,JP,2570,15,45.61,1,13.21,S3_high,E4_vhigh,S3_high_E4_vhigh,1,1,90.93,14,0,0
10170,US,1329,6,58.01,1,26.67,S3_high,E1_low,S3_high_E1_low,1,0,41.73,6,0,0
10171,US,3281,5,40.06,0,0.0,S2_mid,E1_low,S2_mid_E1_low,0,0,30.9,5,0,0
10172,US,706,13,35.29,1,8.21,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,24.02,17,0,0
10173,JP,634,7,35.73,1,39.62,S2_mid,E1_low,S2_mid_E1_low,1,0,24.29,8,0,0
10174,US,101,7,16.63,0,15.09,S1_low,E1_low,S1_low_E1_low,1,0,50.29,9,0,0
10175,US,360,6,34.24,1,6.96,S2_mid,E1_low,S2_mid_E1_low,0,1,110.01,6,0,0
10176,UK,1147,9,40.64,1,11.26,S2_mid,E2_mid,S2_mid_E2_mid,1,0,16.89,14,0,0
10177,US,228,7,81.72,0,6.0,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,0.0,8,0,0
10178,DE,1402,5,25.77,0,8.0,S2_mid,E1_low,S2_mid_E1_low,0,1,192.07,5,0,0
10179,US,282,16,74.11,1,25.73,S3_high,E4_vhigh,S3_high_E4_vhigh,0,1,106.91,15,0,0
10180,UK,157,10,25.86,0,0.58,S2_mid,E3_high,S2_mid_E3_high,0,0,113.94,10,0,0
10181,JP,2139,11,23.48,0,11.85,S2_mid,E3_high,S2_mid_E3_high,1,0,92.29,13,0,0
10182,CA,2040,11,45.17,0,4.13,S3_high,E3_high,S3_high_E3_high,0,1,99.59,19,0,0
10183,US,2907,13,197.84,0,37.57,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,79.03,14,0,0
10184,US,1676,9,37.82,0,7.61,S2_mid,E2_mid,S2_mid_E2_mid,1,0,88.29,5,0,0
10185,US,3157,10,43.16,0,3.71,S2_mid,E3_high,S2_mid_E3_high,1,0,53.73,18,0,0
10186,US,1814,12,62.86,1,12.77,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,8.99,11,0,0
10187,CA,1013,12,7.63,1,6.66,S1_low,E4_vhigh,S1_low_E4_vhigh,1,1,166.94,15,0,0
10188,US,513,4,48.69,1,8.88,S3_high,E1_low,S3_high_E1_low,1,1,126.06,3,0,0
10189,US,1804,8,4.53,1,3.42,S1_low,E2_mid,S1_low_E2_mid,1,1,29.61,10,0,0
10190,US,1416,9,10.59,1,7.69,S1_low,E2_mid,S1_low_E2_mid,0,0,80.62,6,0,0
10191,JP,1890,5,80.27,1,22.37,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,38.21,4,0,0
10192,US,3533,6,4.48,1,0.0,S1_low,E1_low,S1_low_E1_low,0,0,21.45,2,0,0
10193,US,221,6,58.32,0,14.64,S3_high,E1_low,S3_high_E1_low,1,0,67.25,5,0,0
10194,US,1323,9,37.18,0,29.77,S2_mid,E2_mid,S2_mid_E2_mid,0,0,0.0,5,0,0
10195,US,523,8,111.91,0,15.36,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,15.68,5,0,0
10196,JP,2900,9,22.61,1,2.55,S1_low,E2_mid,S1_low_E2_mid,1,0,75.45,9,0,0
10197,US,1974,11,7.85,1,0.22,S1_low,E3_high,S1_low_E3_high,1,1,167.02,14,0,0
10198,UK,479,6,31.21,1,17.31,S2_mid,E1_low,S2_mid_E1_low,1,1,74.8,8,0,0
10199,UK,2913,12,66.42,0,5.03,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,38.2,15,0,0
10200,FR,474,5,73.32,0,24.12,S3_high,E1_low,S3_high_E1_low,0,0,45.98,4,0,0
10201,UK,2824,11,85.97,0,34.22,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,47.9,10,0,0
10202,DE,3646,11,80.48,0,32.31,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,73.71,14,0,0
10203,US,1884,8,70.46,1,8.83,S3_high,E2_mid,S3_high_E2_mid,1,0,58.69,8,0,0
10204,US,2377,5,104.59,0,31.48,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,39.16,4,0,0
10205,UK,115,8,14.88,0,4.87,S1_low,E2_mid,S1_low_E2_mid,1,1,84.38,13,0,0
10206,CA,2436,7,8.74,0,11.77,S1_low,E1_low,S1_low_E1_low,0,0,0.0,4,0,0
10207,US,577,6,45.63,0,0.0,S3_high,E1_low,S3_high_E1_low,1,0,47.97,5,0,0
10208,US,1571,9,67.28,1,17.65,S3_high,E2_mid,S3_high_E2_mid,0,0,29.47,12,0,0
10209,US,1891,3,24.85,0,3.03,S2_mid,E1_low,S2_mid_E1_low,0,0,10.4,8,0,0
10210,US,2785,9,74.83,0,7.4,S3_high,E2_mid,S3_high_E2_mid,0,0,33.55,7,0,0
10211,US,2867,9,61.99,1,0.0,S3_high,E2_mid,S3_high_E2_mid,0,0,1.06,8,0,0
10212,US,3390,6,44.19,1,10.39,S2_mid,E1_low,S2_mid_E1_low,0,0,13.72,3,0,0
10213,US,2755,8,15.46,0,0.0,S1_low,E2_mid,S1_low_E2_mid,0,0,34.2,9,0,0
10214,CA,326,8,26.41,0,18.4,S2_mid,E2_mid,S2_mid_E2_mid,1,0,67.7,15,0,0
10215,UK,2506,12,22.4,0,14.83,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,53.56,15,0,0
10216,CA,654,7,24.28,0,23.36,S2_mid,E1_low,S2_mid_E1_low,0,0,39.05,5,0,0
10217,UK,3459,9,40.86,1,0.0,S2_mid,E2_mid,S2_mid_E2_mid,1,1,153.14,15,0,0
10218,US,3165,13,21.16,0,22.02,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,0.0,14,0,0
10219,US,1149,7,28.65,0,17.13,S2_mid,E1_low,S2_mid_E1_low,0,0,8.3,7,0,0
10220,UK,316,12,77.1,0,12.75,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,0.0,15,0,0
10221,FR,3304,9,40.59,1,11.53,S2_mid,E2_mid,S2_mid_E2_mid,0,0,9.15,7,0,0
10222,UK,1330,10,36.32,0,10.02,S2_mid,E3_high,S2_mid_E3_high,0,0,0.0,9,0,0
10223,UK,3109,10,92.5,0,16.12,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,60.58,7,0,0
10224,UK,331,8,50.57,1,24.0,S3_high,E2_mid,S3_high_E2_mid,0,0,88.61,11,0,0
10225,DE,948,8,85.14,0,13.52,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,33.59,4,0,0
10226,DE,1506,9,202.6,0,62.66,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,39.2,8,0,0
10227,DE,492,7,33.93,1,12.9,S2_mid,E1_low,S2_mid_E1_low,0,0,25.02,6,0,0
10228,US,1648,8,24.61,0,21.32,S2_mid,E2_mid,S2_mid_E2_mid,0,0,49.22,6,0,0
10229,US,3376,9,50.21,1,14.84,S3_high,E2_mid,S3_high_E2_mid,1,0,22.07,7,0,0
10230,US,682,9,47.66,1,25.21,S3_high,E2_mid,S3_high_E2_mid,0,0,11.18,13,0,0
10231,US,1549,9,101.45,1,25.0,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,7.02,7,0,0
10232,DE,325,9,36.7,1,17.35,S2_mid,E2_mid,S2_mid_E2_mid,0,1,232.05,21,0,0
10233,US,2411,8,35.9,1,0.0,S2_mid,E2_mid,S2_mid_E2_mid,0,0,27.39,7,0,0
10234,US,1540,11,85.97,1,9.89,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,23.74,5,0,0
10235,DE,1875,8,59.05,1,19.38,S3_high,E2_mid,S3_high_E2_mid,1,0,22.01,11,0,0
10236,US,1892,17,71.25,0,23.53,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,46.63,22,0,0
10237,FR,2410,11,55.61,0,13.11,S3_high,E3_high,S3_high_E3_high,0,0,37.7,13,0,0
10238,US,2698,8,49.78,1,2.68,S3_high,E2_mid,S3_high_E2_mid,1,0,64.93,11,0,0
10239,US,3536,8,36.03,0,31.72,S2_mid,E2_mid,S2_mid_E2_mid,1,0,82.03,13,0,0
10240,US,2658,4,43.41,0,8.01,S2_mid,E1_low,S2_mid_E1_low,0,0,58.47,4,0,0
10241,US,3090,10,57.45,0,15.04,S3_high,E3_high,S3_high_E3_high,0,0,9.15,13,0,0
10242,US,283,11,21.83,0,0.1,S1_low,E3_high,S1_low_E3_high,1,0,19.93,12,0,0
10243,US,472,14,52.69,0,14.91,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,58.83,15,0,0
10244,US,1615,12,140.79,0,8.65,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,10.02,9,0,0
10245,US,532,6,36.17,0,10.1,S2_mid,E1_low,S2_mid_E1_low,1,1,161.04,4,0,0
10246,DE,3084,8,61.25,0,14.01,S3_high,E2_mid,S3_high_E2_mid,0,0,74.35,5,0,0
10247,US,3137,13,53.28,0,23.45,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,14.27,11,0,0
10248,US,2191,8,18.38,0,5.08,S1_low,E2_mid,S1_low_E2_mid,1,0,19.47,6,0,0
10249,US,1793,6,13.83,0,7.23,S1_low,E1_low,S1_low_E1_low,0,0,40.07,2,0,0
10250,JP,3124,12,51.82,0,20.05,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,79.32,11,0,0
10251,DE,2085,12,51.02,0,11.43,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,29.05,15,0,1
10252,AU,3472,8,76.3,1,24.96,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,66.03,9,0,0
10253,JP,2946,9,23.65,0,25.32,S2_mid,E2_mid,S2_mid_E2_mid,1,0,104.63,6,0,0
10254,US,1240,9,16.78,0,17.55,S1_low,E2_mid,S1_low_E2_mid,0,0,66.65,12,0,0
10255,UK,2371,7,41.32,1,13.4,S2_mid,E1_low,S2_mid_E1_low,0,0,17.28,11,0,0
10256,US,511,8,9.71,0,0.27,S1_low,E2_mid,S1_low_E2_mid,0,0,20.14,4,0,0
10257,JP,199,15,50.22,0,1.09,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,15.18,12,0,0
10258,US,333,6,96.82,0,35.11,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,35.1,7,0,0
10259,US,3601,8,200.13,0,33.13,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,75.54,4,0,0
10260,JP,487,11,32.19,0,13.27,S2_mid,E3_high,S2_mid_E3_high,0,0,66.24,7,0,0
10261,FR,776,6,106.46,0,21.1,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,0.0,6,0,0
10262,AU,2500,10,7.15,0,8.35,S1_low,E3_high,S1_low_E3_high,0,0,33.5,9,0,0
10263,US,658,6,317.5,0,61.89,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,73.0,7,0,0
10264,US,462,7,12.17,1,9.99,S1_low,E1_low,S1_low_E1_low,0,0,27.02,3,0,0
10265,US,2548,11,52.79,0,24.49,S3_high,E3_high,S3_high_E3_high,1,0,8.84,20,0,0
10266,US,3477,12,66.57,1,10.51,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,0.0,14,0,0
10267,US,496,8,5.73,1,0.0,S1_low,E2_mid,S1_low_E2_mid,1,1,112.58,8,0,1
10268,US,2415,9,146.32,0,45.37,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,48.48,4,0,0
10269,DE,1965,12,51.51,1,5.89,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,52.8,10,0,0
10270,US,3489,9,172.33,1,43.76,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,41.02,8,0,0
10271,UK,3483,9,7.83,0,14.83,S1_low,E2_mid,S1_low_E2_mid,0,0,25.98,12,0,0
10272,FR,2069,16,56.83,1,19.89,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,0.0,15,0,0
10273,CA,3234,8,41.0,0,5.88,S2_mid,E2_mid,S2_mid_E2_mid,0,0,57.03,11,0,0
10274,US,762,11,42.08,1,16.19,S2_mid,E3_high,S2_mid_E3_high,0,0,32.35,15,0,0
10275,US,2169,7,29.13,0,10.55,S2_mid,E1_low,S2_mid_E1_low,1,1,162.05,8,0,0
10276,US,638,6,153.95,0,25.93,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,10.23,4,0,0
10277,DE,120,9,18.01,1,10.98,S1_low,E2_mid,S1_low_E2_mid,1,0,33.7,15,0,0
10278,US,2809,8,2.78,0,0.0,S1_low,E2_mid,S1_low_E2_mid,1,0,0.0,3,0,0
10279,US,2075,7,30.89,1,11.11,S2_mid,E1_low,S2_mid_E1_low,0,0,11.09,5,0,0
10280,AU,30,7,114.06,0,30.76,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,97.83,8,0,0
10281,UK,2951,6,92.63,0,20.83,S4_vhigh,E1_low,S4_vhigh_E1_low,0,1,105.98,10,0,0
10282,FR,3198,4,125.3,0,58.3,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,47.05,1,0,0
10283,US,1471,2,77.51,1,44.1,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,69.72,2,0,0
10284,JP,136,7,23.79,0,0.62,S2_mid,E1_low,S2_mid_E1_low,0,0,31.27,7,0,0
10285,US,1099,7,52.89,1,19.23,S3_high,E1_low,S3_high_E1_low,0,0,74.09,4,0,0
10286,US,2218,12,92.4,0,26.69,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,22.67,16,0,0
10287,JP,224,9,99.19,0,30.79,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,51.31,12,0,0
10288,JP,1437,15,67.44,1,24.92,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,30.61,21,0,0
10289,US,825,11,47.6,0,15.49,S3_high,E3_high,S3_high_E3_high,0,1,246.12,10,0,0
10290,US,2243,11,9.34,0,8.23,S1_low,E3_high,S1_low_E3_high,0,0,15.0,13,0,0
10291,US,778,8,9.38,1,3.32,S1_low,E2_mid,S1_low_E2_mid,1,0,57.74,15,0,0
10292,DE,2861,9,12.4,0,8.78,S1_low,E2_mid,S1_low_E2_mid,1,0,7.88,6,0,0
10293,FR,1128,13,34.66,0,38.09,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,33.47,13,0,0
10294,US,435,9,34.38,1,22.01,S2_mid,E2_mid,S2_mid_E2_mid,0,0,108.78,8,0,0
10295,US,1011,8,92.91,0,17.34,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,44.8,3,0,0
10296,UK,3455,15,20.11,0,36.89,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,49.91,16,0,0
10297,DE,2915,7,10.68,1,8.98,S1_low,E1_low,S1_low_E1_low,0,0,55.61,6,0,0
10298,US,2186,10,35.68,1,16.89,S2_mid,E3_high,S2_mid_E3_high,1,0,33.11,10,0,0
10299,CA,782,9,51.85,0,0.0,S3_high,E2_mid,S3_high_E2_mid,0,0,40.6,7,0,0
10300,AU,1412,10,134.18,0,22.23,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,0.0,15,0,0
10301,US,1717,10,111.76,0,45.28,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,58.14,11,0,0
10302,CA,3574,8,23.46,0,4.83,S2_mid,E2_mid,S2_mid_E2_mid,1,0,66.56,9,0,0
10303,CA,1203,6,40.51,1,2.36,S2_mid,E1_low,S2_mid_E1_low,1,0,0.0,6,0,0
10304,US,2968,3,18.39,0,25.73,S1_low,E1_low,S1_low_E1_low,0,0,41.81,1,0,0
10305,JP,1065,9,10.99,0,0.0,S1_low,E2_mid,S1_low_E2_mid,0,0,49.35,11,0,0
10306,CA,616,10,45.66,0,6.23,S3_high,E3_high,S3_high_E3_high,0,0,83.81,11,0,0
10307,US,2824,8,74.61,0,2.36,S3_high,E2_mid,S3_high_E2_mid,0,0,18.14,9,0,0
10308,US,350,8,66.75,1,17.96,S3_high,E2_mid,S3_high_E2_mid,1,0,27.96,9,0,0
10309,UK,2807,9,184.94,1,59.12,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,57.47,8,0,0
10310,US,3370,10,189.2,0,41.96,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,6.41,14,0,0
10311,US,563,8,37.72,0,17.75,S2_mid,E2_mid,S2_mid_E2_mid,1,0,43.13,17,0,0
10312,US,2147,10,9.13,1,3.35,S1_low,E3_high,S1_low_E3_high,1,0,35.43,13,0,0
10313,CA,630,5,34.96,1,14.49,S2_mid,E1_low,S2_mid_E1_low,1,0,21.61,4,0,0
10314,AU,1707,7,99.77,0,30.6,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,25.85,4,0,0
10315,UK,1702,9,100.49,0,31.7,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,53.46,15,0,0
10316,FR,309,7,107.98,1,45.73,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,5.64,4,0,0
10317,US,703,15,64.19,0,21.09,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,45.23,11,0,0
10318,US,1991,10,4.97,0,0.0,S1_low,E3_high,S1_low_E3_high,1,0,7.65,13,0,0
10319,AU,3069,10,29.18,0,1.44,S2_mid,E3_high,S2_mid_E3_high,0,0,0.0,8,0,0
10320,US,1012,11,43.3,1,5.18,S2_mid,E3_high,S2_mid_E3_high,1,0,0.0,11,0,0
10321,FR,3068,5,85.59,0,32.82,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,49.6,4,0,0
10322,US,729,9,78.26,1,24.98,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,25.38,8,0,0
10323,US,118,9,63.15,0,24.58,S3_high,E2_mid,S3_high_E2_mid,1,0,46.06,8,0,0
10324,CA,1445,10,52.28,0,8.17,S3_high,E3_high,S3_high_E3_high,1,1,187.2,11,0,0
10325,US,37,5,12.41,0,25.68,S1_low,E1_low,S1_low_E1_low,0,0,39.39,5,0,0
10326,US,159,3,125.71,1,30.35,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,112.22,3,0,0
10327,US,1133,6,26.13,1,25.23,S2_mid,E1_low,S2_mid_E1_low,0,0,18.32,4,0,0
10328,US,2194,5,54.3,0,30.06,S3_high,E1_low,S3_high_E1_low,1,0,33.79,5,0,0
10329,US,3515,8,117.9,0,16.39,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,40.74,9,0,0
10330,JP,2278,3,25.28,1,0.0,S2_mid,E1_low,S2_mid_E1_low,0,0,23.05,1,0,0
10331,US,2469,9,97.49,0,13.82,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,58.72,7,0,0
10332,FR,2545,9,60.39,1,19.04,S3_high,E2_mid,S3_high_E2_mid,1,0,60.52,12,0,0
10333,CA,1926,4,80.84,0,25.34,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,18.19,4,0,0
10334,US,112,6,1.68,0,0.0,S1_low,E1_low,S1_low_E1_low,0,0,31.56,6,0,0
10335,US,1265,9,150.84,0,35.91,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,1.23,17,0,0
10336,JP,665,8,64.85,0,28.07,S3_high,E2_mid,S3_high_E2_mid,0,0,34.46,13,0,0
10337,CA,2058,9,107.32,0,37.23,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,51.52,8,0,0
10338,JP,2825,6,28.49,0,11.74,S2_mid,E1_low,S2_mid_E1_low,1,0,13.27,5,0,0
10339,US,1570,7,47.5,0,31.35,S3_high,E1_low,S3_high_E1_low,0,0,0.0,6,0,0
10340,UK,2110,11,18.53,0,8.95,S1_low,E3_high,S1_low_E3_high,1,0,7.9,12,0,0
10341,DE,2341,14,46.63,0,8.84,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,30.17,16,0,0
10342,AU,62,13,31.66,0,0.0,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,139.82,13,0,0
10343,US,2742,11,35.96,0,18.94,S2_mid,E3_high,S2_mid_E3_high,1,0,15.88,14,0,0
10344,JP,2675,9,11.58,0,34.51,S1_low,E2_mid,S1_low_E2_mid,0,0,77.83,5,0,0
10345,US,3523,11,134.52,0,41.59,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,54.33,8,0,0
10346,FR,1538,5,40.61,0,16.95,S2_mid,E1_low,S2_mid_E1_low,1,0,14.35,4,0,0
10347,US,3546,11,255.34,1,32.09,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,57.46,10,0,0
10348,CA,982,14,66.41,1,16.07,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,20.93,15,0,0
10349,US,1500,12,46.07,0,6.75,S3_high,E4_vhigh,S3_high_E4_vhigh,0,1,171.64,18,0,0
10350,FR,2760,7,20.73,0,7.11,S1_low,E1_low,S1_low_E1_low,0,1,82.46,4,0,0
10351,US,1830,16,131.55,0,35.18,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,0.18,13,0,0
10352,US,1334,6,139.11,0,18.85,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,3.87,11,0,0
10353,CA,2118,11,75.71,1,29.03,S3_high,E3_high,S3_high_E3_high,1,0,0.0,7,0,0
10354,DE,1672,8,5.66,1,5.13,S1_low,E2_mid,S1_low_E2_mid,0,0,42.28,3,0,0
10355,US,370,7,16.43,0,9.86,S1_low,E1_low,S1_low_E1_low,1,0,63.67,13,0,0
10356,UK,3146,8,14.7,0,19.62,S1_low,E2_mid,S1_low_E2_mid,1,0,34.9,7,0,0
10357,US,2785,8,17.92,0,12.48,S1_low,E2_mid,S1_low_E2_mid,1,1,199.76,12,0,0
10358,UK,571,8,141.61,0,24.51,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,51.0,8,0,0
10359,UK,810,12,92.5,0,11.1,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,47.55,14,0,0
10360,UK,2077,15,19.47,0,18.91,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,0.0,15,0,0
